movie_nm|ogroup|ti_mean|ti_min|ti_max
사범|1|0.005177000000000001|0.00256|0.01024
사범|2|0.005795333333333332|0.00256|0.011590000000000001
사범|3|0.004300333333333333|0.0024|0.006999999999999999
사선의 끝|1|0.0008928571428571428|0.00037|0.00293
사선의 끝|2|0.2494893333333333|0.00263|1.16425
사선의 끝|3|0.03666266666666666|0.01679|0.10724000000000002
사이코패스|1|0.042237|0.03411|0.060020000000000004
사이코패스|2|0.05422733333333332|0.03667|0.08299
사이코패스|3|0.05330533333333334|0.04172|0.07651000000000001
사일런스|1|0.9981779999999999|0.04383|12.07811
사일런스|2|0.6113839999999999|0.06906|2.35531
사일런스|3|0.12623399999999999|0.05814|0.27368000000000003
사자|1|1.8003816666666665|0.43801|8.66993
사자|2|6.099997666666666|0.72646|41.98652
사자|3|1.3152786666666667|0.37317|3.9420599999999997
사탄의 인형|1|0.336907|0.06085|1.0997
사탄의 인형|2|0.6806406666666667|0.10227|2.9760299999999997
사탄의 인형|3|0.060542999999999986|0.03524|0.13849
사탄의 인형: 상속 받은 저주|1|0.00112|0.00112|0.00112
사탄의 인형: 상속 받은 저주|2|0.001213157894736842|0.00045|0.00225
사탄의 인형: 상속 받은 저주|3|0.0024526666666666664|0.00075|0.00564
산타 앤 컴퍼니|1|0.073228|0.00067|0.95096
산타 앤 컴퍼니|2|0.04426566666666664|0.00534|0.14745999999999998
산타 앤 컴퍼니|3|0.0032980000000000006|0.00143|0.00722
살인마 잭의 집|1|0.14718333333333333|0.01122|0.80704
살인마 잭의 집|2|0.3498306666666666|0.0668|1.01189
살인마 잭의 집|3|0.052217000000000006|0.02101|0.09082
삼촌|1|0.05772966666666666|0.0183|0.26419000000000004
삼촌|2|0.15613933333333332|0.07305|0.39132
삼촌|3|0.05608699999999999|0.0384|0.09865
삽질|1|0.062501|0.02093|0.17931
삽질|2|0.145746|0.04383|0.51234
삽질|3|0.022676666666666668|0.00933|0.0564
상간녀 살인사건|1|0.0007733333333333333|0.00045|0.00112
상간녀 살인사건|2|0.015198333333333335|0.0036899999999999997|0.05384
상간녀 살인사건|3|0.008162666666666667|0.00293|0.01882
샐린저|1|0.005902333333333332|0.0012|0.02056
샐린저|2|0.009190666666666663|0.0015|0.029519999999999998
샐린저|3|0.0020236666666666667|0.00075|0.00399
생사결|1|0.0006725|0.00037|0.00143
생사결|2|0.035714|0.00512|0.24996
생사결|3|0.0034920000000000007|0.00165|0.0064
생일|1|1.4640116666666667|0.16252|13.01793
생일|2|3.143735333333332|0.56235|12.055060000000001
생일|3|0.43746099999999993|0.22224000000000002|0.96196
샤잠!|1|0.15892866666666672|0.00346|0.5939800000000001
샤잠!|2|0.6902373333333336|0.00293|2.92896
샤잠!|3|0.027276|0.0009699999999999999|0.35419
서스페리아|1|0.37814899999999996|0.013999999999999999|3.06015
서스페리아|2|0.580491|0.17013|2.0146
서스페리아|3|0.2646976666666667|0.09623999999999999|2.16447
선희와 슬기|1|0.030987999999999998|0.00594|0.09902999999999999
선희와 슬기|2|0.1595133333333333|0.01792|0.83106
선희와 슬기|3|0.03774866666666666|0.01084|0.12237999999999999
세계는 오늘부터 너의 것|1|0.0008125|0.00037|0.00158
세계는 오늘부터 너의 것|2|0.004001|0.00128|0.010459999999999999
세계는 오늘부터 너의 것|3|0.001312413793103448|0.00045|0.00278
세상을 바꾼 변호인|1|0.066846|0.00715|0.27797
세상을 바꾼 변호인|2|0.38426|0.13676|0.82534
세상을 바꾼 변호인|3|0.0783|0.033889999999999997|0.18745
소은이의 무릎|1|0.010593333333333333|0.0015|0.03855
소은이의 무릎|2|0.013706666666666666|0.00542|0.04993
소은이의 무릎|3|0.0027740000000000004|0.00112|0.00707
소피와 드래곤: 마법책의 비밀|1|0.022735999999999996|0.0012|0.18865
소피와 드래곤: 마법책의 비밀|2|0.20319433333333337|0.00481|1.07108
소피와 드래곤: 마법책의 비밀|3|0.0030229999999999996|0.0006|0.00647
속물들|1|0.032113333333333334|0.00549|0.16365
속물들|2|0.147675|0.028839999999999998|0.89297
속물들|3|0.018263333333333336|0.00881|0.03456
솔져스 메모리|1|0.0004700000000000001|0.00037|0.00067
솔져스 메모리|2|0.0019217241379310347|0.00037|0.00391
솔져스 메모리|3|0.0007441176470588236|0.00037|0.00233
수상한 교수|1|0.060767|0.03057|0.22246999999999997
수상한 교수|2|0.08897433333333332|0.03042|0.42973
수상한 교수|3|0.023977333333333333|0.00798|0.0552
수상한 이웃|1|0.05807466666666665|0.0064|0.29325999999999997
수상한 이웃|2|0.409268|0.03117|1.9413900000000002
수상한 이웃|3|0.12088366666666667|0.03336|0.37061
수영장으로 간 남자들|1|0.03509566666666667|0.0061|0.13660999999999998
수영장으로 간 남자들|2|0.07952633333333334|0.02409|0.21109
수영장으로 간 남자들|3|0.01991|0.0073|0.1153
수퍼 디스코|1|0.005628333333333333|0.00173|0.01807
수퍼 디스코|2|0.008977333333333332|0.00143|0.02605
수퍼 디스코|3|0.016410333333333336|0.0009699999999999999|0.10076
숲속왕국의 꿀벌 여왕|1|0.013442666666666667|0.0030800000000000003|0.06409
숲속왕국의 꿀벌 여왕|2|0.05625533333333334|0.00346|0.38295999999999997
숲속왕국의 꿀벌 여왕|3|0.0031483333333333333|0.00105|0.00881
슈퍼 햄찌|1|0.013646666666666666|0.0009699999999999999|0.06461
슈퍼 햄찌|2|0.03778633333333333|0.00158|0.27654
슈퍼 햄찌|3|0.0014643333333333338|0.0005200000000000001|0.00399
슈퍼미니 2|1|0.07386566666666666|0.00316|0.55015
슈퍼미니 2|2|0.15049133333333328|0.015580000000000002|0.86074
슈퍼미니 2|3|0.010947333333333333|0.00481|0.02982
스노우 화이트|1|0.05180466666666666|0.01491|0.14135999999999999
스노우 화이트|2|0.08415233333333334|0.02779|0.2544
스노우 화이트|3|0.020188333333333325|0.01174|0.07455
스마트폰을 떨어뜨렸을 뿐인데|1|0.01918966666666666|0.0030800000000000003|0.11116
스마트폰을 떨어뜨렸을 뿐인데|2|0.05697533333333334|0.01242|0.21441
스마트폰을 떨어뜨렸을 뿐인데|3|0.03912533333333334|0.01415|0.11824000000000001
스카이 라인: 더 비욘드|1|0.0009525000000000001|0.00037|0.00271
스카이 라인: 더 비욘드|2|0.001971785714285715|0.00045|0.00481
스카이 라인: 더 비욘드|3|0.001978|0.00075|0.01521
스탈린이 죽었다!|1|0.0167475|0.0015|0.11815999999999999
스탈린이 죽었다!|2|0.04001066666666666|0.01182|0.0915
스탈린이 죽었다!|3|0.006213333333333333|0.00082|0.025
스튜핏 영 하트|1|0.0008049999999999999|0.00037|0.00135
스튜핏 영 하트|2|0.0011184615384615384|0.00037|0.0038399999999999997
스튜핏 영 하트|3|0.00054|0.00037|0.0009
스트롱거|1|0.23557066666666676|0.00218|2.71477
스트롱거|2|0.03532133333333333|0.01182|0.09481
스트롱거|3|0.009672666666666666|0.0033799999999999998|0.0308
스파이더맨: 파 프롬 홈|1|1.607551|0.49946999999999997|5.61354
스파이더맨: 파 프롬 홈|2|6.508636333333336|1.7577099999999999|19.55367
스파이더맨: 파 프롬 홈|3|3.7105319999999993|0.34786|83.03187
스페셜 솔져|1|0.011971|0.00775|0.01927
스페셜 솔져|2|0.015336666666666663|0.00692|0.03946
스페셜 솔져|3|0.009493666666666666|0.00557|0.01694
스피닝 맨|1|0.002367142857142857|0.00037|0.016040000000000002
스피닝 맨|2|0.013393333333333335|0.00293|0.03863
스피닝 맨|3|0.008326333333333331|0.00218|0.02553
시동|1|1.8572626666666665|0.2547|8.11398
시동|2|7.7105403333333316|1.4487700000000001|29.421290000000003
시동|3|2.837388666666667|0.6296|20.38873
시민 노무현|1|0.043814000000000006|0.00271|0.2312
시민 노무현|2|0.09028900000000001|0.00948|0.49336
시민 노무현|3|0.008445000000000001|0.0035299999999999997|0.02409
시빌|1|0.02419066666666667|0.00346|0.08065
시빌|2|0.058364333333333344|0.01589|0.18442999999999998
시빌|3|0.019558000000000006|0.009559999999999999|0.049319999999999996
시인 할매|1|0.047683103448275865|0.0015|0.15687
시인 할매|2|0.05626800000000001|0.01204|0.17193
시인 할매|3|0.00670333333333333|0.00346|0.01709
시크릿 슈퍼스타|1|0.02798866666666666|0.00331|0.12803
시크릿 슈퍼스타|2|0.06479633333333334|0.01799|0.21816999999999998
시크릿 슈퍼스타|3|0.014339333333333336|0.0067|0.04021
신 배틀로얄:극악 소년원|1|0.03453033333333333|0.027030000000000002|0.05437
신 배틀로얄:극악 소년원|2|0.03890333333333332|0.02485|0.06537000000000001
신 배틀로얄:극악 소년원|3|0.03933266666666667|0.02507|0.056479999999999995
신 배틀로얄:극악 소년원 2|1|0.03448233333333333|0.027030000000000002|0.05437
신 배틀로얄:극악 소년원 2|2|0.03250666666666666|0.02485|0.04865
신 배틀로얄:극악 소년원 2|3|0.035903666666666674|0.02221|0.04699
신데렐라:마법 반지의 비밀|1|0.08904899999999999|0.014980000000000002|0.36029
신데렐라:마법 반지의 비밀|2|0.47268333333333334|0.027180000000000003|1.41172
신데렐라:마법 반지의 비밀|3|0.012247666666666667|0.0045899999999999995|0.0308
신문기자|1|0.030770000000000002|0.00233|0.22608000000000003
신문기자|2|0.04089133333333333|0.00677|0.17043
신문기자|3|0.1216923333333333|0.00632|0.5732
신밧드와 마법 양탄자|1|0.0164432|0.00045|0.12742
신밧드와 마법 양탄자|2|0.06788533333333333|0.0005200000000000001|0.37956999999999996
신밧드와 마법 양탄자|3|0.001240357142857143|0.00037|0.00323
신비아파트 극장판: 하늘도깨비 대 요르문간드|1|0.4415726666666667|0.1092|1.02236
신비아파트 극장판: 하늘도깨비 대 요르문간드|2|0.5141733333333333|0.07576000000000001|1.94975
신비아파트 극장판: 하늘도깨비 대 요르문간드|3|0.04354566666666668|0.01204|0.12833
신의 한 수: 귀수편|1|2.1514246666666663|0.53976|10.3936
신의 한 수: 귀수편|2|5.380842000000001|0.5524100000000001|19.05834
신의 한 수: 귀수편|3|1.367154|0.45193999999999995|3.66069
실화: 숨겨진 비밀|1|0.002602068965517241|0.00037|0.014530000000000001
실화: 숨겨진 비밀|2|0.038602666666666674|0.008579999999999999|0.15996
실화: 숨겨진 비밀|3|0.009247666666666666|0.0033799999999999998|0.021159999999999998
심장소리|1|0.0035013333333333333|0.00112|0.018369999999999997
심장소리|2|0.007347333333333333|0.00256|0.06416000000000001
심장소리|3|0.003745666666666667|0.00248|0.0049700000000000005
심판|1|0.14804566666666671|0.01468|2.54743
심판|2|0.031198666666666666|0.0131|0.05761
심판|3|0.014902333333333332|0.01212|0.02153
싸움의 기술|1|0.048310333333333344|0.01461|0.83573
싸움의 기술|2|0.36138899999999996|0.04383|4.7424800000000005
싸움의 기술|3|0.099121|0.02613|1.7893400000000002
썬키스 패밀리|1|0.35568466666666665|0.02628|3.90613
썬키스 패밀리|2|0.49755033333333337|0.06423999999999999|1.33031
썬키스 패밀리|3|0.086144|0.03803|0.1763
쎈놈|1|0.013392999999999997|0.006999999999999999|0.0427
쎈놈|2|0.18425066666666673|0.04255|0.8529100000000001
쎈놈|3|0.034724|0.02251|0.05942000000000001
쓰리 세컨즈|1|0.07908533333333333|0.0033799999999999998|0.23376
쓰리 세컨즈|2|0.1497536666666667|0.03261|0.56401
쓰리 세컨즈|3|0.022544666666666668|0.01355|0.043
아내를 죽였다|1|1.9186573333333332|0.07447999999999999|19.31628
아내를 죽였다|2|2.6671290000000005|0.302|13.671479999999999
아내를 죽였다|3|0.196409|0.06913|0.521
아녜스가 말하는 바르다|1|0.010716999999999999|0.00218|0.05437
아녜스가 말하는 바르다|2|0.030206|0.00979|0.07101
아녜스가 말하는 바르다|3|0.005224333333333335|0.00203|0.010459999999999999
아메리카 뮤직&와일드|1|0.0051082758620689655|0.00037|0.02839
아메리카 뮤직&와일드|2|0.006358666666666668|0.00082|0.02229
아메리카 뮤직&와일드|3|0.0008011764705882354|0.00037|0.00203
아빠는 딸|1|0.14806033333333332|0.01137|1.27623
아빠는 딸|2|0.06615399999999999|0.01927|0.22653
아빠는 딸|3|0.040055999999999994|0.01792|0.20379
아빠는 예쁘다|1|0.014605666666666666|0.00067|0.09632
아빠는 예쁘다|2|0.137148|0.015430000000000001|0.62735
아빠는 예쁘다|3|0.02072166666666667|0.00647|0.0497
아사코|1|0.24377733333333332|0.013930000000000001|4.05676
아사코|2|0.25067633333333333|0.0793|0.5497
아사코|3|0.04920366666666666|0.02259|0.10679000000000001
아스테릭스: 마법 물약의 비밀|1|0.014070333333333334|0.0037600000000000003|0.04375
아스테릭스: 마법 물약의 비밀|2|0.038371|0.00715|0.16011
아스테릭스: 마법 물약의 비밀|3|0.006378333333333332|0.0033799999999999998|0.00979
아스트로: 우주전쟁|2|0.003045|0.00037|0.0064
아스트로: 우주전쟁|3|0.0008360869565217392|0.00037|0.00248
아워 바디|1|0.08808766666666666|0.0125|1.11469
아워 바디|2|0.28950399999999993|0.05686|1.77224
아워 바디|3|0.081478|0.02922|0.30109
아이 아이 가사: 다시 만난 그날|1|0.003379411764705882|0.0009|0.014230000000000001
아이 아이 가사: 다시 만난 그날|2|0.0015192|0.00045|0.00421
아이 아이 가사: 다시 만난 그날|3|0.0007685185185185184|0.00037|0.00173
아이 엠 마더|1|0.2815166666666666|0.036969999999999996|1.3360299999999998
아이 엠 마더|2|0.5124943333333334|0.22668000000000002|2.32594
아이 엠 마더|3|0.23235066666666665|0.09902999999999999|1.4115
아이 킬 자이언츠|1|0.11101533333333333|0.01694|1.18096
아이 킬 자이언츠|2|0.04606533333333331|0.0134|0.12667
아이 킬 자이언츠|3|0.015343666666666665|0.00835|0.02455
아이스|1|0.050843|0.02364|0.10513
아이스|2|0.04301099999999999|0.01551|0.15408
아이스|3|0.01764833333333333|0.01317|0.02244
아이스브레이커|1|0.008220333333333333|0.0030800000000000003|0.02161
아이스브레이커|2|0.02528500000000001|0.00745|0.05505
아이스브레이커|3|0.039556|0.0082|0.38318
아직 사랑하고 있습니까?|1|0.008068|0.00037|0.08781
아직 사랑하고 있습니까?|2|0.008297000000000002|0.00037|0.053689999999999995
아직 사랑하고 있습니까?|3|0.004706521739130434|0.00037|0.015059999999999999
아직 지나지 않은 여름|1|0.0034966666666666666|0.00037|0.01061
아직 지나지 않은 여름|2|0.000995|0.00037|0.00361
아직 지나지 않은 여름|3|0.0008733333333333333|0.00037|0.00135
아틱|1|0.03723200000000001|0.00489|0.22585999999999998
아틱|2|0.1358073333333333|0.01686|0.42506000000000005
아틱|3|0.05614833333333335|0.01415|0.17638
아픈 만큼 사랑한다|1|0.06179366666666667|0.00331|1.05986
아픈 만큼 사랑한다|2|0.06141266666666668|0.01415|0.26088
아픈 만큼 사랑한다|3|0.009599666666666668|0.00527|0.014530000000000001
악인전|1|1.5392496666666664|0.19543|4.52565
악인전|2|8.905823|1.01739|32.42557
악인전|3|2.7967649999999993|0.96075|14.517920000000002
악질경찰|1|1.1010436666666668|0.01596|11.42666
악질경찰|2|2.679762333333333|0.61597|9.69636
악질경찰|3|2.0398246666666666|0.44486000000000003|14.94268
안나|1|0.8310616666666667|0.07907|12.089780000000001
안나|2|0.9549826666666666|0.39945|1.74121
안나|3|0.5178259999999999|0.14151|5.69156
안녕 베일리|1|0.5342493333333332|0.05317|4.79482
안녕 베일리|2|0.5911433333333332|0.18873|1.8218
안녕 베일리|3|0.12111733333333334|0.04827|0.29266
안녕, 티라노: 영원히, 함께|1|0.005347|0.00105|0.02658
안녕, 티라노: 영원히, 함께|2|0.19886699999999996|0.00218|0.88303
안녕, 티라노: 영원히, 함께|3|0.0009253846153846154|0.00037|0.00173
안도 타다오|1|0.03996666666666668|0.00979|0.14007999999999998
안도 타다오|2|0.20299566666666669|0.0668|0.39719
안도 타다오|3|0.07443599999999997|0.03607|0.30124
알라딘|1|3.3060886666666667|2.09382|5.5551699999999995
알라딘|2|15.181417333333334|10.336739999999999|19.852729999999998
알라딘|3|12.848706666666665|10.08648|18.59667
알랭 뒤카스: 위대한 여정|1|0.0048875|0.00075|0.01867
알랭 뒤카스: 위대한 여정|2|0.01717166666666666|0.00248|0.041339999999999995
알랭 뒤카스: 위대한 여정|3|0.0013311999999999996|0.00037|0.00451
알리타: 배틀 엔젤|1|1.663374|0.16892000000000001|20.30746
알리타: 배틀 엔젤|2|5.8916900000000005|0.59406|24.655839999999998
알리타: 배틀 엔젤|3|0.3863506666666668|0.22857|0.82195
알카트라즈: 죽음의 수용소|2|0.0006673333333333334|0.00037|0.0009699999999999999
알카트라즈: 죽음의 수용소|3|0.0007425000000000001|0.00037|0.00165
암드|1|0.003823999999999999|0.00248|0.007679999999999999
암드|2|0.006148000000000001|0.00346|0.0125
암드|3|0.019613666666666665|0.00361|0.10272
암전|1|0.7655406666666666|0.06883|4.22463
암전|2|1.6354763333333333|0.11108|6.4406099999999995
암전|3|0.21559033333333327|0.06009|0.6976899999999999
애나벨 집으로|1|0.44877466666666677|0.13834000000000002|1.07206
애나벨 집으로|2|1.2240186666666664|0.13706|6.6917100000000005
애나벨 집으로|3|0.24292566666666662|0.10317|0.80523
애드 아스트라|1|0.5652496666666667|0.09685|2.28459
애드 아스트라|2|2.1722476666666664|0.09917999999999999|9.87417
애드 아스트라|3|0.06495433333333331|0.045939999999999995|0.10332000000000001
애월|1|0.11780033333333331|0.03155|1.6811099999999999
애월|2|0.06583033333333332|0.03893|0.15062
애월|3|0.04442599999999999|0.035769999999999996|0.05219
애프터|1|0.6364476666666666|0.22104000000000001|2.04163
애프터|2|0.8436439999999996|0.14987|3.28571
애프터|3|0.16657033333333332|0.07305|0.2675
앨리스 죽이기|1|0.03378966666666667|0.01995|0.06439
앨리스 죽이기|2|0.027737333333333333|0.01656|0.04481
앨리스 죽이기|3|0.014606|0.01009|0.02056
앳 퍼스트 라이트|1|0.082451|0.00037|1.55805
앳 퍼스트 라이트|2|0.006748000000000001|0.0015|0.01566
앳 퍼스트 라이트|3|0.00114|0.00037|0.00256
앵그리 버드 2: 독수리 왕국의 침공|1|0.03733233333333334|0.00436|0.17787999999999998
앵그리 버드 2: 독수리 왕국의 침공|2|0.125674|0.011590000000000001|0.45978
앵그리 버드 2: 독수리 왕국의 침공|3|0.006431333333333333|0.00203|0.0189
앵커|1|0.043397|0.01845|0.11815999999999999
앵커|2|0.03181700000000001|0.01709|0.068
앵커|3|0.027419333333333334|0.01649|0.04601
양자물리학|1|1.4992519999999998|0.14836|8.542119999999999
양자물리학|2|4.950320666666666|0.59956|30.01912
양자물리학|3|0.7929976666666668|0.31616|1.9444
양지의 그녀|1|0.9188559999999999|0.03343|17.7885
양지의 그녀|2|0.18792900000000007|0.04925|0.74393
양지의 그녀|3|0.033404|0.02161|0.05806
어글리 돌|1|0.07864700000000001|0.00625|0.6913600000000001
어글리 돌|2|0.207272|0.01415|0.8395
어글리 돌|3|0.01026766666666667|0.0049700000000000005|0.023790000000000002
어린 의뢰인|1|1.5647126666666664|0.17623|9.71044
어린 의뢰인|2|2.5092029999999994|0.18127000000000001|10.59905
어린 의뢰인|3|0.7973103333333335|0.35185|2.01874
어메이징 그레이스|1|0.05865266666666667|0.03343|0.13895
어메이징 그레이스|2|0.0808373333333333|0.053689999999999995|0.13051
어메이징 그레이스|3|0.048479|0.028689999999999997|0.07614
어벤져스 오브 저스티스|1|0.00037|0.00037|0.00037
어벤져스 오브 저스티스|2|0.00782206896551724|0.00045|0.01973
어벤져스 오브 저스티스|3|0.03965200000000001|0.0018800000000000002|0.27225
어벤져스: 엔드게임|1|2.539882333333333|1.4863600000000001|4.079280000000001
어벤져스: 엔드게임|2|4.066165|1.39899|8.1993
어벤져스: 엔드게임|3|1.006748|0.48123999999999995|1.9659400000000002
어스|1|1.682568|0.22780999999999998|6.555160000000001
어스|2|5.227563999999998|0.44245|25.51666
어스|3|0.7870066666666665|0.25455|3.76071
어웨이크너: 히어로의 탄생|1|0.00045|0.00045|0.00045
어웨이크너: 히어로의 탄생|2|0.011200689655172418|0.0006|0.07192
어웨이크너: 히어로의 탄생|3|0.0009566666666666668|0.00037|0.00165
어제 일은 모두 괜찮아|1|0.09595766666666668|0.0259|0.24529
어제 일은 모두 괜찮아|2|0.08494033333333334|0.01589|0.35268
어제 일은 모두 괜찮아|3|0.08995466666666668|0.01784|0.29763
어쩌다 룸 메이트|1|0.059192666666666685|0.00105|0.17901
어쩌다 룸 메이트|2|0.2361063333333333|0.038860000000000006|1.57485
어쩌다 룸 메이트|3|0.041148000000000004|0.01468|0.11349000000000001
어쩌다, 결혼|1|0.6127963333333334|0.03682|6.43082
어쩌다, 결혼|2|1.886479|0.29439|13.78731
어쩌다, 결혼|3|0.19455400000000003|0.07056|0.52063
언니|1|0.662145|0.06815|5.2927800000000005
언니|2|1.8632626666666665|0.44968|9.92561
언니|3|0.3360833333333332|0.15085|0.64278
언더 더 실버레이크|1|0.019000999999999997|0.00783|0.056479999999999995
언더 더 실버레이크|2|0.030425333333333335|0.00512|0.09436
언더 더 실버레이크|3|0.0040609999999999995|0.00195|0.00828
언더 더 씨2|1|0.026665333333333336|0.01408|0.1034
언더 더 씨2|2|0.073371|0.02131|0.41662
언더 더 씨2|3|0.03773866666666666|0.02138|0.058210000000000005
언더독|1|0.316621|0.05173|1.4301700000000002
언더독|2|0.7421410000000002|0.0924|2.32857
언더독|3|0.148345|0.06906|0.29409
언싱커블|1|0.020514666666666674|0.007529999999999999|0.08291
언싱커블|2|0.22732699999999995|0.04413|1.43605
언싱커블|3|0.037655666666666664|0.017769999999999998|0.07764
얼굴들|1|0.010065000000000001|0.00045|0.03223
얼굴들|2|0.014738666666666666|0.0079|0.03035
얼굴들|3|0.0058119999999999995|0.00256|0.01257
얼굴없는 보스|1|0.19001300000000002|0.027410000000000004|1.01099
얼굴없는 보스|2|1.6360056666666667|0.19189|11.86249
얼굴없는 보스|3|0.13628500000000004|0.06009|0.27654
업사이드|1|0.2715756666666666|0.08238999999999999|1.7850400000000002
업사이드|2|0.23707066666666662|0.045939999999999995|0.8273
업사이드|3|0.06219033333333334|0.030719999999999997|0.1153
에브리타임 룩 앳 유|1|0.012762916666666667|0.00075|0.05467
에브리타임 룩 앳 유|2|0.035529666666666654|0.00542|0.10965
에브리타임 룩 앳 유|3|0.003022333333333333|0.00075|0.00828
에움길|1|0.01868066666666667|0.00421|0.056179999999999994
에움길|2|0.023590333333333324|0.00685|0.07651000000000001
에움길|3|0.008455333333333336|0.0044399999999999995|0.01927
에이리언 어택 2019|1|0.00101125|0.00037|0.00158
에이리언 어택 2019|2|0.00199|0.00037|0.00436
에이리언 어택 2019|3|0.0005528571428571429|0.00037|0.00112
에이프릴의 딸|1|0.018850689655172417|0.0005200000000000001|0.09617
에이프릴의 딸|2|0.037003333333333326|0.00835|0.11025
에이프릴의 딸|3|0.006858333333333336|0.0024|0.017240000000000002
에일리언: 지구침공의 날|2|0.00052125|0.00037|0.0012
에일리언: 지구침공의 날|3|0.00041|0.00037|0.00045
엑스맨: 다크 피닉스|1|1.4647713333333334|0.61002|4.06557
엑스맨: 다크 피닉스|2|3.485257|0.22925|23.388939999999998
엑스맨: 다크 피닉스|3|0.20182899999999998|0.14866|0.29763
엑시트|1|1.2554643333333333|0.12997999999999998|6.67137
엑시트|2|14.802191333333333|4.95019|44.58245
엑시트|3|4.199027|1.12561|9.00725
엔젤 오브 마인|1|0.249924|0.03614|5.1893
엔젤 오브 마인|2|0.04317866666666668|0.00745|0.15642
엔젤 오브 마인|3|0.006481666666666668|0.00263|0.01649
엔젤 해즈 폴른|1|0.5872390000000001|0.04029|4.49779
엔젤 해즈 폴른|2|1.1777133333333332|0.32369000000000003|2.85636
엔젤 해즈 폴른|3|0.38337433333333343|0.18285|1.7893400000000002
엔젤페이스|1|0.009847|0.00173|0.026430000000000002
엔젤페이스|2|0.01751533333333333|0.00323|0.06356
엔젤페이스|3|0.0019030000000000006|0.00082|0.0044399999999999995
엘리펀트킹 덤보|1|0.006775666666666667|0.00128|0.04578
엘리펀트킹 덤보|2|0.03133233333333334|0.00112|0.19362000000000001
엘리펀트킹 덤보|3|0.001087931034482759|0.00037|0.0021
엘프: 사탄의 인형|2|0.0008116666666666667|0.00037|0.00135
엘프: 사탄의 인형|3|0.0015623529411764702|0.00037|0.00481
여배우들의 티타임|1|0.006412413793103448|0.00037|0.02259
여배우들의 티타임|2|0.01599166666666667|0.00466|0.042319999999999997
여배우들의 티타임|3|0.001815333333333334|0.00037|0.00346
여수 밤바다|1|0.07953466666666667|0.05671|0.12275
여수 밤바다|2|0.09309866666666666|0.07802|0.13134
여수 밤바다|3|0.07579099999999998|0.05761|0.10649000000000002
열두 번째 용의자|1|0.038878|0.00572|0.13925
열두 번째 용의자|2|0.373646|0.01769|2.39854
열두 번째 용의자|3|0.18026233333333339|0.06439|0.55889
열여섯의 봄|1|0.01913413793103448|0.00135|0.13005999999999998
열여섯의 봄|2|0.019909333333333338|0.0033799999999999998|0.06431
열여섯의 봄|3|0.004405333333333333|0.0018|0.01001
엽문 외전|1|0.022460666666666664|0.00692|0.10069
엽문 외전|2|0.312979|0.07342|0.8705299999999999
엽문 외전|3|0.04198133333333332|0.017169999999999998|0.1467
영하의 바람|1|0.016432999999999996|0.00225|0.047369999999999995
영하의 바람|2|0.09680933333333333|0.01694|0.40962
영하의 바람|3|0.02377333333333333|0.00843|0.05655
영화로운 나날|1|0.014621666666666668|0.00286|0.04978
영화로운 나날|2|0.034901999999999996|0.0067|0.17645
영화로운 나날|3|0.022874666666666668|0.00557|0.0851
예수보다 낯선|1|0.006581379310344829|0.00045|0.024919999999999998
예수보다 낯선|2|0.02176033333333333|0.00519|0.061529999999999994
예수보다 낯선|3|0.027318333333333333|0.00655|0.09632
예스터데이|1|0.255903|0.06498999999999999|0.87603
예스터데이|2|0.6443803333333338|0.042769999999999996|2.18781
예스터데이|3|0.05360900000000001|0.028610000000000003|0.10730999999999999
오늘, 우리|1|0.0019130000000000002|0.00037|0.00677
오늘, 우리|2|0.003176333333333334|0.00045|0.007679999999999999
오늘, 우리|3|0.000705|0.00045|0.0018800000000000002
오늘도 위위|1|0.016779|0.00293|0.06619
오늘도 위위|2|0.040405333333333335|0.00843|0.18029
오늘도 위위|3|0.03215666666666667|0.00625|0.12818
오늘도 평화로운|1|0.024682333333333337|0.00301|0.08434
오늘도 평화로운|2|0.029278666666666665|0.008879999999999999|0.08607999999999999
오늘도 평화로운|3|0.05107333333333334|0.00421|0.23346
오만|1|0.04623|0.0363|0.05686
오만|2|0.05770699999999999|0.03494|0.23021999999999998
오만|3|0.093093|0.04405|0.27059
오션스: 문어구출대작전|1|0.0013441176470588235|0.00037|0.00436
오션스: 문어구출대작전|2|0.016906250000000005|0.00037|0.19942000000000001
오토의 클래식 음악여행|1|0.0009414285714285715|0.00037|0.00286
오토의 클래식 음악여행|2|0.00056|0.00037|0.00075
오토의 클래식 음악여행|3|0.00045|0.00045|0.00045
오피셜 시크릿|1|0.027119999999999995|0.0012|0.16214
오피셜 시크릿|2|0.1393066666666667|0.03238|0.44553999999999994
오피셜 시크릿|3|0.09534899999999998|0.01905|0.27555999999999997
옷코는 초등학생 사장님!|1|0.0068296|0.00067|0.02545
옷코는 초등학생 사장님!|2|0.0074733333333333336|0.00037|0.03381
옷코는 초등학생 사장님!|3|0.0015096296296296303|0.0005200000000000001|0.00263
옹알스|1|0.7948943333333334|0.0256|10.56832
옹알스|2|0.17335900000000004|0.0442|1.70461
옹알스|3|0.25529900000000005|0.03652|5.70143
와인스타인|1|0.02031633333333334|0.00625|0.045630000000000004
와인스타인|2|0.018601666666666676|0.0033799999999999998|0.058210000000000005
와인스타인|3|0.0037913333333333323|0.00075|0.008879999999999999
와일드 라이프|1|0.031342|0.00451|0.165
와일드 라이프|2|0.10641366666666664|0.02402|0.24520999999999998
