mv_id|movie_nm|ogroup|ti_mean|ti_min|ti_max
mv20190101001|언니|1|0.6621450000000001|0.06815|5.29278
mv20190101001|언니|2|1.863262666666666|0.44968|9.92561
mv20190101001|언니|3|0.3360833333333332|0.15085|0.64278
mv20190103001|데드풀 2: 순한맛|1|0.3194596666666667|0.15597|0.72005
mv20190103001|데드풀 2: 순한맛|2|0.41799299999999995|0.19001|4.35801
mv20190103001|데드풀 2: 순한맛|3|0.3441896666666668|0.16463|2.30974
mv20190103002|레인보우: 나의 사랑|1|0.009964482758620689|0.0006|0.0564
mv20190103002|레인보우: 나의 사랑|2|0.015699333333333336|0.0018|0.06303
mv20190103002|레인보우: 나의 사랑|3|0.0011059999999999998|0.00037|0.00301
mv20190103003|레토|1|0.08622|0.01784|0.35652
mv20190103003|레토|2|0.15865300000000002|0.03886|0.44818
mv20190103003|레토|3|0.02575633333333333|0.0122|0.04774
mv20190103004|미션 이스탄불 5: 더 파이널|1|0.0019622222222222224|0.00037|0.00715
mv20190103004|미션 이스탄불 5: 더 파이널|2|0.004608666666666667|0.00082|0.01016
mv20190103004|미션 이스탄불 5: 더 파이널|3|0.007168999999999999|0.00105|0.03991
mv20190103005|주먹왕 랄프 2: 인터넷 속으로|1|0.274895|0.09451|0.96203
mv20190103005|주먹왕 랄프 2: 인터넷 속으로|2|1.3089049999999998|0.24596|4.42895
mv20190103005|주먹왕 랄프 2: 인터넷 속으로|3|0.19071166666666667|0.1223|0.33882
mv20190104001|아이스브레이커|1|0.008220333333333333|0.00308|0.02161
mv20190104001|아이스브레이커|2|0.02528500000000001|0.00745|0.05505
mv20190104001|아이스브레이커|3|0.039556|0.0082|0.38318
mv20190109001|그린 북|1|0.1578923333333333|0.03208|0.712
mv20190109001|그린 북|2|1.250058333333333|0.64278|2.75702
mv20190109001|그린 북|3|1.6222563333333333|0.36277|19.22719
mv20190109002|내안의 그놈|1|1.4964773333333337|0.12125|10.62292
mv20190109002|내안의 그놈|2|7.5733179999999996|2.10798|20.85416
mv20190109002|내안의 그놈|3|1.843336|0.5811|4.13305
mv20190109003|말모이|1|2.4240113333333335|0.20763|18.21273
mv20190109003|말모이|2|7.924156|2.06453|19.66061
mv20190109003|말모이|3|2.118097|0.58427|5.33752
mv20190110001|극장판 공룡메카드: 타이니소어의 섬|1|0.07639899999999998|0.00768|0.33559
mv20190110001|극장판 공룡메카드: 타이니소어의 섬|2|0.23325166666666672|0.06913|0.87121
mv20190110001|극장판 공룡메카드: 타이니소어의 섬|3|0.03334099999999999|0.01137|0.09398
mv20190110002|돈 겟 아웃!|1|0.03006647058823529|0.00052|0.07764
mv20190110002|돈 겟 아웃!|2|0.10234900000000005|0.00173|2.36886
mv20190110002|돈 겟 아웃!|3|0.0023926666666666675|0.00067|0.00685
mv20190110003|디스 크레이지 하트|1|0.0016071428571428571|0.00045|0.00323
mv20190110003|디스 크레이지 하트|2|0.010993333333333334|0.00225|0.05972
mv20190110003|디스 크레이지 하트|3|0.003011666666666667|0.00052|0.01174
mv20190110004|리지|1|0.14036200000000004|0.07945|0.31216
mv20190110004|리지|2|0.22385466666666662|0.1104|0.50059
mv20190110004|리지|3|0.4528593333333333|0.09692|4.39612
mv20190110005|빌리어네어 보이즈클럽|1|0.39508733333333335|0.00406|3.74075
mv20190110005|빌리어네어 보이즈클럽|2|0.20282100000000006|0.05196|0.88973
mv20190110005|빌리어네어 보이즈클럽|3|0.049311333333333325|0.01784|0.10114
mv20190110006|사무라이-검신 주베에|3|0.0013373913043478259|0.00037|0.00338
mv20190110007|신 배틀로얄:극악 소년원|1|0.03453033333333333|0.02703|0.05437
mv20190110007|신 배틀로얄:극악 소년원|2|0.03890333333333332|0.02485|0.06537
mv20190110007|신 배틀로얄:극악 소년원|3|0.03933266666666667|0.02507|0.05648
mv20190110008|신 배틀로얄:극악 소년원 2|1|0.03448233333333333|0.02703|0.05437
mv20190110008|신 배틀로얄:극악 소년원 2|2|0.03250666666666666|0.02485|0.04865
mv20190110008|신 배틀로얄:극악 소년원 2|3|0.035903666666666674|0.02221|0.04699
mv20190110009|완벽한 그녀의 비밀|1|0.007008571428571428|0.00225|0.01069
mv20190110009|완벽한 그녀의 비밀|2|0.004912333333333335|0.00135|0.01513
mv20190110009|완벽한 그녀의 비밀|3|0.0026530000000000004|0.00037|0.00707
mv20190110010|요코하마 갱스터|2|0.00271|0.00045|0.00399
mv20190110010|요코하마 갱스터|3|0.0013914999999999997|0.00037|0.00474
mv20190111001|아스트로: 우주전쟁|2|0.003045|0.00037|0.0064
mv20190111001|아스트로: 우주전쟁|3|0.0008360869565217393|0.00037|0.00248
mv20190116001|구스 베이비|1|0.10713366666666668|0.01333|0.48403
mv20190116001|구스 베이비|2|0.259593|0.02485|1.07319
mv20190116001|구스 베이비|3|0.04668399999999999|0.01581|0.18489
mv20190116002|그대 이름은 장미|1|0.46645133333333333|0.04963|2.45796
mv20190116002|그대 이름은 장미|2|1.386996|0.17562|7.81092
mv20190116002|그대 이름은 장미|3|0.23698733333333333|0.0671|1.4542
mv20190116003|미래의 미라이|1|0.48739299999999997|0.04978|5.75249
mv20190116003|미래의 미라이|2|0.7805356666666665|0.19392|2.47498
mv20190116003|미래의 미라이|3|0.12945933333333334|0.04789|0.25862
mv20190116004|언더독|1|0.316621|0.05173|1.43017
mv20190116004|언더독|2|0.742141|0.0924|2.32857
mv20190116004|언더독|3|0.148345|0.06906|0.29409
mv20190116005|왕이 될 아이|1|0.17456366666666667|0.0015|0.51159
mv20190116005|왕이 될 아이|2|0.19665433333333335|0.01762|0.78595
mv20190116005|왕이 될 아이|3|0.1575146666666667|0.01536|0.83664
mv20190116006|쿠르스크|1|0.8929163333333334|0.0061|18.79866
mv20190116006|쿠르스크|2|0.4167353333333334|0.08909|0.98967
mv20190116006|쿠르스크|3|0.10403266666666663|0.04134|0.33611
mv20190117001|글래스|1|0.9290663333333334|0.08178|2.5756
mv20190117001|글래스|2|1.8818126666666666|0.15258|8.62587
mv20190117001|글래스|3|0.1433213333333333|0.0921|0.38499
mv20190117002|더 서치|1|0.013583333333333333|0.00173|0.04066
mv20190117002|더 서치|2|0.022887666666666664|0.00835|0.04978
mv20190117002|더 서치|3|0.008741|0.00195|0.02153
mv20190117003|디 엔드?|1|0.0021785714285714286|0.00037|0.00557
mv20190117003|디 엔드?|2|0.0030175862068965525|0.00045|0.01069
mv20190117003|디 엔드?|3|0.0008485185185185185|0.00037|0.00188
mv20190117004|메이트|1|0.08416466666666667|0.02696|0.81126
mv20190117004|메이트|2|0.06622766666666667|0.04503|0.17156
mv20190117004|메이트|3|0.041451333333333326|0.03396|0.05482
mv20190117005|언싱커블|1|0.020514666666666674|0.00753|0.08291
mv20190117005|언싱커블|2|0.22732699999999995|0.04413|1.43605
mv20190117005|언싱커블|3|0.037655666666666664|0.01777|0.07764
mv20190117006|우행록: 어리석은 자의 기록|1|0.066556|0.00655|0.31247
mv20190117006|우행록: 어리석은 자의 기록|2|0.08522766666666667|0.02447|0.23429
mv20190117006|우행록: 어리석은 자의 기록|3|0.020723333333333333|0.01009|0.04661
mv20190117007|일일시호일|1|0.054085|0.01137|0.22518
mv20190117007|일일시호일|2|0.253216|0.10965|0.40276
mv20190117007|일일시호일|3|0.06790700000000002|0.03999|0.12735
mv20190117008|창간호|1|0.010360333333333333|0.0006|0.03712
mv20190117008|창간호|2|0.05229466666666666|0.01574|0.26125
mv20190117008|창간호|3|0.074869|0.00564|1.48364
mv20190123001|극한직업|1|1.8507403333333334|0.2495|7.11119
mv20190123001|극한직업|2|21.318546|8.25022|46.67673
mv20190123001|극한직업|3|5.797184333333332|2.93611|10.53391
mv20190123002|두 번째 여름, 두 번 다시 만날 수 없는 너|1|0.017499666666666667|0.00353|0.06024
mv20190123002|두 번째 여름, 두 번 다시 만날 수 없는 너|2|0.023808333333333334|0.0067|0.09511
mv20190123002|두 번째 여름, 두 번 다시 만날 수 없는 너|3|0.005228666666666668|0.00263|0.01046
mv20190123003|몬스터파크|1|0.030270000000000005|0.00579|0.21328
mv20190123003|몬스터파크|2|0.105974|0.00715|0.58178
mv20190123003|몬스터파크|3|0.005686333333333332|0.00225|0.01009
mv20190123004|크리미널 게임: 보석 사기단|1|0.002752916666666667|0.00037|0.02003
mv20190123004|크리미널 게임: 보석 사기단|2|0.015426666666666667|0.00135|0.04353
mv20190123004|크리미널 게임: 보석 사기단|3|0.002162333333333334|0.00052|0.00361
mv20190123005|행맨|1|0.04355733333333334|0.02176|0.07937
mv20190123005|행맨|2|0.029009999999999998|0.00994|0.1046
mv20190123005|행맨|3|0.008100666666666666|0.00534|0.01129
mv20190124001|가버나움|1|0.151337|0.02809|0.46979
mv20190124001|가버나움|2|0.8709169999999999|0.39915|1.44516
mv20190124001|가버나움|3|1.062055|0.21976|16.90938
mv20190124002|데들리 스토커|1|0.0006269999999999998|0.00037|0.0012
mv20190124002|데들리 스토커|2|0.0014521428571428571|0.00037|0.00391
mv20190124002|데들리 스토커|3|0.0004466666666666666|0.00037|0.00067
mv20190124003|베스와 베라|1|0.07136033333333332|0.00805|0.30644
mv20190124003|베스와 베라|2|0.1950863333333333|0.0546|0.68029
mv20190124003|베스와 베라|3|0.030536333333333335|0.01528|0.06936
mv20190124004|아이 킬 자이언츠|1|0.11101533333333333|0.01694|1.18096
mv20190124004|아이 킬 자이언츠|2|0.046065333333333305|0.0134|0.12667
mv20190124004|아이 킬 자이언츠|3|0.015343666666666665|0.00835|0.02455
mv20190124005|얼굴들|1|0.010065000000000001|0.00045|0.03223
mv20190124005|얼굴들|2|0.014738666666666666|0.0079|0.03035
mv20190124005|얼굴들|3|0.005812|0.00256|0.01257
mv20190124006|파이널리스트|1|0.014034333333333336|0.00369|0.04368
mv20190124006|파이널리스트|2|0.029337|0.00835|0.0747
mv20190124006|파이널리스트|3|0.005218666666666666|0.00112|0.0128
mv20190124007|하트스트링스|1|0.0041371428571428575|0.00045|0.01325
mv20190124007|하트스트링스|2|0.03175633333333334|0.00075|0.68903
mv20190124007|하트스트링스|3|0.001594230769230769|0.00037|0.00399
mv20190129001|트라이아스기 월드: 잃어버린 세계|3|0.005141739130434782|0.0006|0.01867
mv20190130001|고검기담: 소명신검의 부활|1|0.009037666666666666|0.00384|0.03984
mv20190130001|고검기담: 소명신검의 부활|2|0.08526600000000001|0.0189|0.5561
mv20190130001|고검기담: 소명신검의 부활|3|0.014750666666666665|0.00805|0.02538
mv20190130002|드래곤 길들이기 3|1|1.0370566666666667|0.33694|2.52024
mv20190130002|드래곤 길들이기 3|2|3.036315000000001|0.73143|21.09387
mv20190130002|드래곤 길들이기 3|3|0.43764299999999995|0.23173|0.94117
mv20190130003|뺑반|1|2.3900506666666668|0.43402|6.42186
mv20190130003|뺑반|2|8.522796999999997|1.27895|28.97875
mv20190130003|뺑반|3|1.3612880000000003|0.50715|4.14021
mv20190130004|이월|1|0.03410466666666667|0.01536|0.05256
mv20190130004|이월|2|0.046014000000000006|0.01958|0.08615
mv20190130004|이월|3|0.02907533333333333|0.0134|0.04578
mv20190131001|jk닌자걸스|1|0.0010335714285714286|0.00037|0.00286
mv20190131001|jk닌자걸스|2|0.002778666666666667|0.00075|0.00753
mv20190131001|jk닌자걸스|3|0.0007158333333333335|0.00037|0.00263
mv20190131002|극장판 헬로카봇: 옴파로스 섬의 비밀|1|0.2677476666666667|0.03042|0.59639
mv20190131002|극장판 헬로카봇: 옴파로스 섬의 비밀|2|0.6295793333333333|0.1699|3.27961
mv20190131002|극장판 헬로카봇: 옴파로스 섬의 비밀|3|0.05613266666666668|0.0067|0.21817
mv20190131003|우리가족: 라멘샵|1|0.003949666666666666|0.00045|0.01641
mv20190131003|우리가족: 라멘샵|2|0.0064314285714285714|0.00045|0.02071
mv20190131003|우리가족: 라멘샵|3|0.0006479999999999998|0.00037|0.0012
mv20190205001|시인 할매|1|0.047683103448275865|0.0015|0.15687
mv20190205001|시인 할매|2|0.05626800000000001|0.01204|0.17193
mv20190205001|시인 할매|3|0.006703333333333331|0.00346|0.01709
mv20190205002|알리타: 배틀 엔젤|1|1.663374|0.16892|20.30746
mv20190205002|알리타: 배틀 엔젤|2|5.8916900000000005|0.59406|24.65584
mv20190205002|알리타: 배틀 엔젤|3|0.3863506666666668|0.22857|0.82195
mv20190205003|툼 인베이더|1|0.0036966666666666662|0.00052|0.01114
mv20190205003|툼 인베이더|2|0.004809999999999999|0.00037|0.01792
mv20190205003|툼 인베이더|3|0.0007816666666666668|0.00037|0.00195
mv20190206001|레고 무비 2|1|0.15324000000000002|0.03901|0.6101
mv20190206001|레고 무비 2|2|0.3162083333333333|0.04262|1.14979
mv20190206001|레고 무비 2|3|0.06660333333333333|0.02455|0.15883
mv20190207001|사랑은 비가 갠 뒤처럼|1|0.21778799999999998|0.02108|0.50986
mv20190207001|사랑은 비가 갠 뒤처럼|2|0.2533153333333332|0.10453|0.77413
mv20190207001|사랑은 비가 갠 뒤처럼|3|0.07628933333333335|0.03569|0.1699
mv20190207002|아이스|1|0.050843|0.02364|0.10513
mv20190207002|아이스|2|0.04301099999999999|0.01551|0.15408
mv20190207002|아이스|3|0.01764833333333333|0.01317|0.02244
mv20190207003|일진3|1|0.06375766666666667|0.04187|0.14151
mv20190207003|일진3|2|0.21605966666666673|0.05407|0.79115
mv20190207003|일진3|3|0.03512766666666667|0.02056|0.0744
mv20190207004|챔피언스|1|0.027009666666666668|0.00097|0.15574
mv20190207004|챔피언스|2|0.020932333333333344|0.00655|0.05181
mv20190207004|챔피언스|3|0.009042333333333335|0.00369|0.02967
mv20190207005|콜드 워|1|0.04941733333333333|0.00963|0.13526
mv20190207005|콜드 워|2|0.1751686666666666|0.0683|0.35396
mv20190207005|콜드 워|3|0.027704666666666666|0.00926|0.08284
mv20190213001|기묘한 가족|1|0.9878293333333334|0.17487|2.21184
mv20190213001|기묘한 가족|2|2.8775116666666674|0.52349|8.50598
mv20190213001|기묘한 가족|3|0.4673340000000001|0.14776|2.39613
mv20190213002|신밧드와 마법 양탄자|1|0.0164432|0.00045|0.12742
mv20190213002|신밧드와 마법 양탄자|2|0.06788533333333334|0.00052|0.37957
mv20190213002|신밧드와 마법 양탄자|3|0.001240357142857143|0.00037|0.00323
mv20190213003|증인|1|1.0423453333333332|0.13503|4.54975
mv20190213003|증인|2|5.070533999999999|0.86255|11.82408
mv20190213003|증인|3|1.4500160000000002|0.39983|7.29541
mv20190214001|닥터 킬러 패밀리|1|0.0009705263157894738|0.00037|0.00331
mv20190214001|닥터 킬러 패밀리|2|0.007290000000000001|0.00067|0.05972
mv20190214001|닥터 킬러 패밀리|3|0.003963666666666666|0.00112|0.01242
mv20190214002|도쿄의 밤하늘은 항상 가장 짙은 블루|1|0.028944666666666664|0.00557|0.10694
mv20190214002|도쿄의 밤하늘은 항상 가장 짙은 블루|2|0.09259866666666668|0.02168|0.22714
mv20190214002|도쿄의 밤하늘은 항상 가장 짙은 블루|3|0.017986666666666665|0.00707|0.03569
mv20190214003|드래곤볼 슈퍼: 브로리|1|0.023186|0.00037|0.19023
mv20190214003|드래곤볼 슈퍼: 브로리|2|0.03038035714285714|0.00037|0.16033
mv20190214003|드래곤볼 슈퍼: 브로리|3|0.0005826666666666666|0.00037|0.0012
mv20190214004|러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우|1|0.0016875000000000002|0.00097|0.00338
mv20190214004|러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우|2|0.002662857142857143|0.00052|0.00594
mv20190214004|러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우|3|0.0010488|0.00037|0.00301
mv20190214005|메리 포핀스 리턴즈|1|0.6477443333333334|0.25447|1.95999
mv20190214005|메리 포핀스 리턴즈|2|1.2907703333333338|0.16259|4.69714
mv20190214005|메리 포핀스 리턴즈|3|0.404632|0.12351|4.90364
mv20190214006|메리, 퀸 오브 스코틀랜드|1|0.006960000000000001|0.00082|0.01468
mv20190214006|메리, 퀸 오브 스코틀랜드|2|0.008382333333333332|0.00271|0.0186
mv20190214006|메리, 퀸 오브 스코틀랜드|3|0.005168000000000001|0.00188|0.0131
mv20190214007|명탐정 코난:전율의 악보|1|0.04871766666666665|0.00753|0.13315
mv20190214007|명탐정 코난:전율의 악보|2|0.060021|0.00594|0.28264
mv20190214007|명탐정 코난:전율의 악보|3|0.010887333333333334|0.00376|0.03381
mv20190214008|타임 워프 워|1|0.002845714285714285|0.00037|0.01732
mv20190214008|타임 워프 워|2|0.15225399999999997|0.00625|1.3953
mv20190214008|타임 워프 워|3|0.014224666666666672|0.00662|0.02756
mv20190214009|해피 데스데이 2 유|1|0.7747973333333334|0.14362|11.27528
mv20190214009|해피 데스데이 2 유|2|0.6783186666666665|0.07154|2.81072
mv20190214009|해피 데스데이 2 유|3|0.17919966666666673|0.05663|0.63819
mv20190214010|해피니스 로드|1|0.0022295238095238097|0.00045|0.00738
mv20190214010|해피니스 로드|2|0.006421333333333332|0.00165|0.014
mv20190214010|해피니스 로드|3|0.0025106666666666676|0.00052|0.00918
mv20190214011|험악한 꿈|1|0.008986071428571428|0.0006|0.04157
mv20190214011|험악한 꿈|2|0.14947000000000002|0.0021|3.69564
mv20190214011|험악한 꿈|3|0.002604333333333333|0.00097|0.00587
mv20190218001|5 솔저스|1|0.00428|0.00052|0.01385
mv20190218001|5 솔저스|2|0.06526566666666668|0.00655|0.30576
mv20190218001|5 솔저스|3|0.010313333333333338|0.00444|0.02613
mv20190219001|치트 더 행맨|1|0.00071|0.00037|0.00165
mv20190219001|치트 더 행맨|2|0.0018510714285714291|0.00037|0.0067
mv20190219001|치트 더 행맨|3|0.000455|0.00037|0.00082
mv20190219002|포 핸즈|1|0.003385333333333333|0.00128|0.01348
mv20190219002|포 핸즈|2|0.01146|0.00549|0.02492
mv20190219002|포 핸즈|3|0.004019333333333334|0.00263|0.0064
mv20190220001|모험왕 블링키|1|0.015642|0.00082|0.1287
mv20190220001|모험왕 블링키|2|0.05306433333333332|0.00143|0.22073
mv20190220001|모험왕 블링키|3|0.011559999999999997|0.00045|0.08088
mv20190220002|사바하|1|1.923668666666667|0.25206|6.29519
mv20190220002|사바하|2|8.470340666666667|0.63352|29.30139
mv20190220002|사바하|3|3.845805|0.50188|50.49468
mv20190220003|신데렐라:마법 반지의 비밀|1|0.08904899999999999|0.01498|0.36029
mv20190220003|신데렐라:마법 반지의 비밀|2|0.47268333333333334|0.02718|1.41172
mv20190220003|신데렐라:마법 반지의 비밀|3|0.012247666666666667|0.00459|0.0308
mv20190220004|콜드 체이싱|1|0.23261933333333337|0.04594|1.13148
mv20190220004|콜드 체이싱|2|0.40744066666666673|0.04895|1.75002
mv20190220004|콜드 체이싱|3|0.06260166666666668|0.02628|0.43251
mv20190221001|CCTV: 은밀한 시선|1|0.020136428571428566|0.00045|0.04654
mv20190221001|CCTV: 은밀한 시선|2|0.0036053333333333332|0.00075|0.00933
mv20190221001|CCTV: 은밀한 시선|3|0.0008095652173913045|0.00037|0.0021
mv20190221002|더 페이버릿: 여왕의 여자|1|0.20654633333333336|0.04337|0.60227
mv20190221002|더 페이버릿: 여왕의 여자|2|1.1794163333333334|0.28724|2.68736
mv20190221002|더 페이버릿: 여왕의 여자|3|0.22270099999999998|0.1028|0.43522
mv20190221003|마지막 8월 어느 기념비의 이야기|1|0.00048499999999999997|0.00045|0.00052
mv20190221003|마지막 8월 어느 기념비의 이야기|2|0.0007418750000000001|0.00037|0.0018
mv20190221003|마지막 8월 어느 기념비의 이야기|3|0.0005233333333333332|0.00037|0.00067
mv20190221004|살인마 잭의 집|1|0.14718333333333333|0.01122|0.80704
mv20190221004|살인마 잭의 집|2|0.3498306666666666|0.0668|1.01189
mv20190221004|살인마 잭의 집|3|0.052217000000000006|0.02101|0.09082
mv20190221005|허비 행콕: 무한한 가능성|1|0.003037|0.00045|0.02018
mv20190221005|허비 행콕: 무한한 가능성|2|0.013584333333333332|0.00399|0.05505
mv20190221005|허비 행콕: 무한한 가능성|3|0.002865|0.00105|0.0067
mv20190223001|에이리언 어택 2019|1|0.00101125|0.00037|0.00158
mv20190223001|에이리언 어택 2019|2|0.00199|0.00037|0.00436
mv20190223001|에이리언 어택 2019|3|0.0005528571428571429|0.00037|0.00112
mv20190225001|엽문 외전|1|0.022460666666666664|0.00692|0.10069
mv20190225001|엽문 외전|2|0.312979|0.07342|0.87053
mv20190225001|엽문 외전|3|0.04198133333333332|0.01717|0.1467
mv20190227001|더 와이프|1|0.15095766666666668|0.01317|2.39989
mv20190227001|더 와이프|2|0.17873033333333335|0.06348|0.37866
mv20190227001|더 와이프|3|0.07727800000000001|0.02086|0.35456
mv20190227002|래미의 초특급 시간여행|1|0.009564583333333333|0.00037|0.07463
mv20190227002|래미의 초특급 시간여행|2|0.017308518518518515|0.00037|0.1049
mv20190227002|래미의 초특급 시간여행|3|0.00044777777777777774|0.00037|0.00075
mv20190227003|빠삐용|1|0.19252066666666667|0.07297|0.95194
mv20190227003|빠삐용|2|0.34819999999999995|0.1168|0.97619
mv20190227003|빠삐용|3|0.10875799999999998|0.06514|0.25327
mv20190227004|슈퍼미니 2|1|0.07386566666666666|0.00316|0.55015
mv20190227004|슈퍼미니 2|2|0.15049133333333328|0.01558|0.86074
mv20190227004|슈퍼미니 2|3|0.010947333333333333|0.00481|0.02982
mv20190227005|어쩌다, 결혼|1|0.6127963333333334|0.03682|6.43082
mv20190227005|어쩌다, 결혼|2|1.886479|0.29439|13.78731
mv20190227005|어쩌다, 결혼|3|0.19455400000000003|0.07056|0.52063
mv20190227006|옷코는 초등학생 사장님!|1|0.0068296|0.00067|0.02545
mv20190227006|옷코는 초등학생 사장님!|2|0.007473333333333334|0.00037|0.03381
mv20190227006|옷코는 초등학생 사장님!|3|0.0015096296296296303|0.00052|0.00263
mv20190227007|자전차왕 엄복동|1|3.684134666666666|0.12193|19.1039
mv20190227007|자전차왕 엄복동|2|4.273480333333334|0.9417|11.65252
mv20190227007|자전차왕 엄복동|3|0.8151173333333334|0.37708|2.12786
mv20190227008|칠곡 가시나들|1|0.09196866666666666|0.02944|0.46618
mv20190227008|칠곡 가시나들|2|0.22589366666666658|0.04315|0.62531
mv20190227008|칠곡 가시나들|3|0.07405766666666666|0.01536|0.23294
mv20190227009|퍼미션|1|0.04146233333333335|0.00602|0.22894
mv20190227009|퍼미션|2|0.04502866666666668|0.01084|0.2184
mv20190227009|퍼미션|3|0.00960933333333333|0.00594|0.01574
mv20190227010|항거: 유관순 이야기|1|0.32596100000000006|0.07041|1.55512
mv20190227010|항거: 유관순 이야기|2|3.148494666666667|0.14678|24.16556
mv20190227010|항거: 유관순 이야기|3|0.36052699999999993|0.10754|1.57537
mv20190228001|600결사대|1|0.012947999999999998|0.00052|0.04217
mv20190228001|600결사대|2|0.05047866666666666|0.01054|0.2553
mv20190228001|600결사대|3|0.007591333333333333|0.00346|0.01867
mv20190228002|국경의 왕|1|0.005121724137931034|0.0006|0.02018
mv20190228002|국경의 왕|2|0.01954033333333333|0.00873|0.06341
mv20190228002|국경의 왕|3|0.0061536666666666675|0.00218|0.01378
mv20190228003|실화: 숨겨진 비밀|1|0.002602068965517241|0.00037|0.01453
mv20190228003|실화: 숨겨진 비밀|2|0.038602666666666674|0.00858|0.15996
mv20190228003|실화: 숨겨진 비밀|3|0.009247666666666666|0.00338|0.02116
mv20190307001|각자의 미식|1|0.0020247368421052636|0.0009|0.00451
mv20190307001|각자의 미식|2|0.09115733333333333|0.01543|0.46557
mv20190307001|각자의 미식|3|0.012294999999999997|0.00481|0.02997
mv20190307002|나는 다른 언어로 꿈을 꾼다|1|0.015035357142857142|0.00052|0.06311
mv20190307002|나는 다른 언어로 꿈을 꾼다|2|0.04637066666666668|0.01717|0.08932
mv20190307002|나는 다른 언어로 꿈을 꾼다|3|0.008423000000000002|0.00278|0.03479
mv20190307003|내가 사는 세상|1|0.009514333333333335|0.0009|0.02982
mv20190307003|내가 사는 세상|2|0.10069333333333333|0.01235|0.35223
mv20190307003|내가 사는 세상|3|0.027365999999999994|0.01137|0.08073
mv20190307004|리노|1|0.02589566666666667|0.01574|0.08939
mv20190307004|리노|2|0.0854136666666667|0.02274|0.48568
mv20190307004|리노|3|0.030508999999999994|0.02357|0.04518
mv20190307005|브라더 오브 더 이어|1|0.023079333333333334|0.00173|0.10762
mv20190307005|브라더 오브 더 이어|2|0.023951333333333324|0.00165|0.1635
mv20190307005|브라더 오브 더 이어|3|0.009028000000000003|0.00195|0.01589
mv20190307006|타임 트랩 킬러|1|0.005493333333333333|0.00045|0.01558
mv20190307006|타임 트랩 킬러|2|0.005644999999999999|0.00075|0.01754
mv20190307006|타임 트랩 킬러|3|0.0012546428571428572|0.00037|0.00323
mv20190314001|1919 유관순|1|0.207487|0.01031|0.78851
mv20190314001|1919 유관순|2|0.2976183333333333|0.02884|1.0033
mv20190314001|1919 유관순|3|0.02462966666666666|0.01461|0.04541
mv20190314002|라스트 미션|1|0.31619766666666665|0.00851|6.0441
mv20190314002|라스트 미션|2|0.7248273333333334|0.09157|2.52717
mv20190314002|라스트 미션|3|0.17738666666666664|0.03554|1.02221
mv20190314003|무법자 난공불락 대열차|2|0.016139166666666666|0.00052|0.06574
mv20190314003|무법자 난공불락 대열차|3|0.0011823076923076921|0.00037|0.00429
mv20190314004|미결처리반 Q 4: 순수의 배신|1|0.000535|0.00037|0.00067
mv20190314004|미결처리반 Q 4: 순수의 배신|2|0.000445|0.00037|0.00052
mv20190314005|봄은 온다|1|0.004566785714285713|0.00052|0.0265
mv20190314005|봄은 온다|2|0.00688866666666667|0.00075|0.02628
mv20190314005|봄은 온다|3|0.0014303333333333334|0.00045|0.00489
mv20190314006|숲속왕국의 꿀벌 여왕|1|0.013442666666666667|0.00308|0.06409
mv20190314006|숲속왕국의 꿀벌 여왕|2|0.056255333333333345|0.00346|0.38296
mv20190314006|숲속왕국의 꿀벌 여왕|3|0.0031483333333333333|0.00105|0.00881
mv20190314007|아사코|1|0.24377733333333335|0.01393|4.05676
mv20190314007|아사코|2|0.25067633333333333|0.0793|0.5497
mv20190314007|아사코|3|0.04920366666666666|0.02259|0.10679
mv20190314008|에브리타임 룩 앳 유|1|0.012762916666666665|0.00075|0.05467
mv20190314008|에브리타임 룩 앳 유|2|0.035529666666666654|0.00542|0.10965
mv20190314008|에브리타임 룩 앳 유|3|0.003022333333333333|0.00075|0.00828
mv20190314009|엔젤페이스|1|0.009847|0.00173|0.02643
mv20190314009|엔젤페이스|2|0.01751533333333333|0.00323|0.06356
mv20190314009|엔젤페이스|3|0.0019030000000000006|0.00082|0.00444
mv20190314010|이스케이프 룸|1|1.4130139999999998|0.05535|21.7768
mv20190314010|이스케이프 룸|2|2.2172|0.18218|8.84036
mv20190314010|이스케이프 룸|3|1.450617|0.13337|16.1915
mv20190314011|질투의 역사|1|0.06667433333333334|0.00474|0.31857
mv20190314011|질투의 역사|2|0.24142633333333327|0.04752|0.99427
mv20190314011|질투의 역사|3|0.03136966666666667|0.01656|0.05806
mv20190314012|철벽선생|1|0.3745649999999999|0.00798|6.47654
mv20190314012|철벽선생|2|0.37878866666666655|0.09316|1.17276
mv20190314012|철벽선생|3|0.42089066666666664|0.04413|5.743
mv20190314013|히치하이크|1|0.012484333333333335|0.00075|0.05445
mv20190314013|히치하이크|2|0.030721333333333337|0.01144|0.10897
mv20190314013|히치하이크|3|0.013157333333333337|0.00512|0.04014
mv20190319001|몽 가르송|1|0.0015125|0.00037|0.00594
mv20190319001|몽 가르송|2|0.022231666666666663|0.00534|0.11906
mv20190319001|몽 가르송|3|0.002937333333333333|0.00045|0.00956
mv20190320001|돈|1|1.4435683333333331|0.21704|4.51134
mv20190320001|돈|2|5.136322666666667|0.81111|15.21305
